time_s,env_id,base_x_m,pitch_rad,pitch_rate_rad_s,margin_m,fsm_phase,action_l2,reward,roll_rad,fl_contact_state,fr_contact_state,rl_contact_state,rr_contact_state,fl_contact_force_n,fr_contact_force_n,rl_contact_force_n,rr_contact_force_n,fl_wheel_x_m,fl_wheel_z_m,fr_wheel_x_m,fr_wheel_z_m,rl_wheel_x_m,rl_wheel_z_m,rr_wheel_x_m,rr_wheel_z_m,reference_00,reference_01,reference_02,reference_03,reference_04,reference_05,reference_06,reference_07,reference_08,reference_09,reference_10,reference_11
0.8,0,0.012165897525846958,-0.02431189827620983,-0.005195370875298977,0.2791231870651245,0.0,0.0,0.007088836282491684,0.0022356784902513027,1,1,1,1,9.545846939086914,5.048050403594971,4.949846267700195,9.439177513122559,0.2638828754425049,0.04995359480381012,0.26513931155204773,0.0499613955616951,-0.2947796881198883,0.049767620861530304,-0.2955299913883209,0.04990171268582344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.85,0,0.012883446179330349,-0.024185391142964363,-0.003637719666585326,0.27913326025009155,0.0,0.0,0.006280864588916302,0.0022986719850450754,1,1,1,1,9.521821975708008,4.7916789054870605,4.795841693878174,9.577598571777344,0.2646329700946808,0.049934759736061096,0.26587462425231934,0.049917738884687424,-0.2940814197063446,0.04982411861419678,-0.29486820101737976,0.04994678124785423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.9,0,0.013620160520076752,-0.02408605068922043,-0.006031790282577276,0.2791237533092499,0.0,0.0,0.009570431895554066,0.0022671567276120186,1,1,1,1,8.686846733093262,5.64016056060791,5.389144420623779,8.848597526550293,0.2653958201408386,0.049904435873031616,0.2666047513484955,0.049917738884687424,-0.2933751046657562,0.04987303540110588,-0.2941819131374359,0.04998438060283661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.95,0,0.014362066984176636,-0.024020971730351448,-0.0031850480008870363,0.2791080176830292,0.0,0.0,0.0077239740639925,0.0021634611766785383,1,1,1,1,8.573006629943848,5.844316482543945,5.605631351470947,8.759645462036133,0.2661696672439575,0.049863167107105255,0.2673307955265045,0.0499546155333519,-0.292675256729126,0.0499107800424099,-0.29349175095558167,0.05000992491841316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.0,0,0.015123081393539906,-0.023954616859555244,-0.002004153560847044,0.2790882885456085,0.0,0.0,0.00815129466354847,0.002033236203715205,1,1,1,1,8.322330474853516,6.119964599609375,5.809139728546143,8.497543334960938,0.26695674657821655,0.04980776086449623,0.2680700421333313,0.04998176172375679,-0.2919667959213257,0.04994155839085579,-0.2927868068218231,0.0500262975692749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.05,0,0.015882670879364014,-0.023873794823884964,-0.0013897295575588942,0.279071569442749,0.0,0.0,0.008938255719840527,0.0018972997786477208,1,1,1,1,8.013031959533691,6.429276466369629,6.094240188598633,8.19364070892334,0.2677461802959442,0.049739088863134384,0.26881349086761475,0.049998100847005844,-0.29125335812568665,0.049961693584918976,-0.2920733094215393,0.050032224506139755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.1,0,0.016647320240736008,-0.023798737674951553,-0.001334930071607232,0.27905794978141785,0.0,0.0,0.008251301012933254,0.0017659866716712713,1,1,1,1,7.868190765380859,6.633198261260986,6.243310451507568,7.997597694396973,0.2685432434082031,0.04965655878186226,0.26956507563591003,0.05000307038426399,-0.2905380129814148,0.04997117817401886,-0.2913523018360138,0.05002730339765549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.15,0,0.01742679812014103,-0.02372124418616295,-0.0012913828250020742,0.2790403664112091,0.0,0.0,0.008011428639292717,0.0016087249387055635,1,1,1,1,7.735780715942383,6.838253498077393,6.386415958404541,7.830998420715332,0.2693478763103485,0.04955942556262016,0.27032697200775146,0.04999636858701706,-0.28981268405914307,0.04997037723660469,-0.29061010479927063,0.05001144856214523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.2,0,0.018211161717772484,-0.023636773228645325,0.0013529518619179726,0.2790248394012451,0.0,0.0,0.008090686984360218,0.0014430670998990536,1,1,1,1,7.479029178619385,7.073032855987549,7.010834693908691,7.314941883087158,0.2701590955257416,0.049448635429143906,0.27109599113464355,0.049977462738752365,-0.2890900671482086,0.049965884536504745,-0.2898648977279663,0.049983542412519455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.25,0,0.019001226872205734,-0.023503264412283897,0.0026548802852630615,0.2790103852748871,0.0,0.0,0.008086154237389565,0.0012976487632840872,1,1,1,1,7.0923285484313965,7.4648661613464355,7.289344787597656,6.924576282501221,0.27097535133361816,0.04932299256324768,0.27187538146972656,0.049946848303079605,-0.2883749008178711,0.04998756945133209,-0.28910335898399353,0.04994409158825874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.3,0,0.019803756847977638,-0.023371398448944092,0.002861215267330408,0.278994619846344,1.0,0.0,-1.9945780038833618,0.0011561132268980145,1,1,1,1,6.812037467956543,7.808391094207764,7.576685428619385,6.578892707824707,0.27179741859436035,0.049182116985321045,0.2726649045944214,0.04990256205201149,-0.28765183687210083,0.0499994121491909,-0.2883260250091553,0.04989143833518028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
