time_s,env_id,base_x_m,pitch_rad,pitch_rate_rad_s,margin_m,fsm_phase,action_l2,reward,roll_rad,fl_contact_state,fr_contact_state,rl_contact_state,rr_contact_state,fl_contact_force_n,fr_contact_force_n,rl_contact_force_n,rr_contact_force_n,fl_wheel_x_m,fl_wheel_z_m,fr_wheel_x_m,fr_wheel_z_m,rl_wheel_x_m,rl_wheel_z_m,rr_wheel_x_m,rr_wheel_z_m,fl_load_trim_z_m,fr_load_trim_z_m,fl_unload_trim_m,fr_unload_trim_m,rl_unload_trim_m,rr_unload_trim_m,reference_00,reference_01,reference_02,reference_03,reference_04,reference_05,reference_06,reference_07,reference_08,reference_09,reference_10,reference_11
43.3,0,0.2673034071922302,-0.06574353575706482,-0.0036741995718330145,0.3101258873939514,4.0,0.0,0.2063879817724228,0.11393673717975616,2,3,1,1,0.0,12.773053169250488,13.846490859985352,2.3422000408172607,0.497629314661026,0.1732918918132782,0.649606466293335,0.1508936882019043,-0.04657682403922081,0.0486108735203743,-0.06426292657852173,0.05164061486721039,0.0,0.0,0.0,0.0,0.0,0.0,51.900001525878906,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.35,0,0.267406165599823,-0.066663458943367,-0.005536906886845827,0.31000977754592896,4.0,0.0,0.2068946361541748,0.11386409401893616,2,3,1,1,0.0,12.57396125793457,13.404146194458008,2.3695802688598633,0.49965912103652954,0.17852701246738434,0.6496104001998901,0.1508929580450058,-0.04650794714689255,0.048616278916597366,-0.06422630697488785,0.051644306629896164,0.0,0.0,0.0,0.0,0.0,0.0,51.900001525878906,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.4,0,0.2674601376056671,-0.06712006777524948,-0.0004531949234660715,0.3098871409893036,4.0,0.0,0.2067386656999588,0.11386341601610184,0,3,1,1,0.0,12.659012794494629,13.467849731445312,2.4596779346466064,0.501193106174469,0.1828523576259613,0.6496077179908752,0.15089306235313416,-0.04644853621721268,0.04862011969089508,-0.0641893595457077,0.05164417624473572,0.0,0.0,0.0,0.0,0.0,0.0,53.29999923706055,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.45,0,0.2675105929374695,-0.06758755445480347,0.003934480715543032,0.3097935616970062,4.0,0.0,0.20687004923820496,0.11385447531938553,0,3,1,1,0.0,12.70173168182373,13.548982620239258,2.4142510890960693,0.502056360244751,0.18561048805713654,0.6495971083641052,0.15089498460292816,-0.04638637602329254,0.04862342029809952,-0.06415384262800217,0.051646988838911057,0.0,0.0,0.0,0.0,0.0,0.0,53.29999923706055,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.5,0,0.26754188537597656,-0.06755225360393524,0.012026943266391754,0.3096945583820343,4.0,0.0,0.20104657113552094,0.11377499997615814,0,3,1,1,0.0,12.99802017211914,14.098000526428223,2.2493512630462646,0.5028562545776367,0.18803104758262634,0.6495994925498962,0.15089236199855804,-0.04633411765098572,0.048625458031892776,-0.06409362703561783,0.051648519933223724,0.0,0.0,0.0,0.0,0.0,0.0,56.099998474121094,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.55,0,0.2676074206829071,-0.06797127425670624,0.0005115580861456692,0.309587299823761,4.0,0.0,0.20680813491344452,0.11373388022184372,0,3,1,1,0.0,12.688033103942871,13.560819625854492,2.4309210777282715,0.50373375415802,0.1911563277244568,0.6496000289916992,0.15089283883571625,-0.04627405107021332,0.04862949624657631,-0.06405146420001984,0.05165259540081024,0.0,0.0,0.0,0.0,0.0,0.0,56.099998474121094,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.6,0,0.26768025755882263,-0.06843490898609161,0.002326833549886942,0.30951231718063354,4.0,0.0,0.2067834585905075,0.11368855088949203,0,3,1,1,0.0,12.709864616394043,13.571393966674805,2.426574230194092,0.5042455196380615,0.19317398965358734,0.6496005654335022,0.1508917212486267,-0.0461965836584568,0.04863356053829193,-0.06400516629219055,0.0516560859978199,0.0,0.0,0.0,0.0,0.0,0.0,56.099998474121094,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.65,0,0.2677294611930847,-0.06873883306980133,0.004553144332021475,0.30945464968681335,4.0,0.0,0.2067229449748993,0.11368340998888016,0,3,1,1,0.0,12.743264198303223,13.638714790344238,2.4089889526367188,0.5045453906059265,0.19442851841449738,0.649596095085144,0.1508927196264267,-0.04612854868173599,0.048636626452207565,-0.06396199017763138,0.05165959894657135,0.0,0.0,0.0,0.0,0.0,0.0,56.099998474121094,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.7,0,0.26777422428131104,-0.06899089366197586,0.005493038333952427,0.30941128730773926,4.0,0.0,0.20665763318538666,0.1136820912361145,0,3,1,1,0.0,12.751408576965332,13.656814575195312,2.4067845344543457,0.504731297492981,0.19523553550243378,0.6495922207832336,0.15089339017868042,-0.046062737703323364,0.04863915964961052,-0.0639185905456543,0.05166338384151459,0.0,0.0,0.0,0.0,0.0,0.0,56.099998474121094,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.75,0,0.26782384514808655,-0.06923932582139969,0.005155186168849468,0.3093786835670471,4.0,0.0,0.20667780935764313,0.11366268247365952,0,3,1,1,0.0,12.764720916748047,13.69618034362793,2.3690149784088135,0.5048561692237854,0.19577853381633759,0.6495910882949829,0.15089301764965057,-0.0459958016872406,0.048642419278621674,-0.06387285888195038,0.05166711285710335,0.0,0.0,0.0,0.0,0.0,0.0,56.099998474121094,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.8,0,0.2678614556789398,-0.06914130598306656,0.0002535725070629269,0.30928993225097656,4.0,0.0,0.2065955549478531,0.11362361907958984,0,3,1,1,0.0,12.777226448059082,13.747115135192871,2.3871846199035645,0.5053414702415466,0.1976194530725479,0.6496050953865051,0.1508900672197342,-0.04593825340270996,0.0486445277929306,-0.06380745768547058,0.051669929176568985,0.0,0.0,0.0,0.0,0.0,0.0,58.79999923706055,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.85,0,0.26792803406715393,-0.06960781663656235,-0.0008268405217677355,0.3092030882835388,4.0,0.0,0.2064792811870575,0.11359381675720215,0,3,1,1,0.0,12.722116470336914,13.579691886901855,2.4220283031463623,0.5057551264762878,0.19964875280857086,0.6496055126190186,0.1508892923593521,-0.0458681620657444,0.04864867404103279,-0.06376351416110992,0.05167367681860924,0.0,0.0,0.0,0.0,0.0,0.0,58.79999923706055,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.9,0,0.2679819166660309,-0.06997371464967728,0.0020238112192600965,0.30913883447647095,4.0,0.0,0.2063600718975067,0.11357984691858292,0,3,1,1,0.0,12.745336532592773,13.655324935913086,2.408217668533325,0.5059982538223267,0.20093578100204468,0.6496027112007141,0.1508900225162506,-0.045799270272254944,0.04865153133869171,-0.06371966004371643,0.05167722329497337,0.0,0.0,0.0,0.0,0.0,0.0,58.79999923706055,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
43.95,0,0.26802927255630493,-0.06999964267015457,-0.005005044862627983,0.3089948296546936,4.0,0.0,0.20628561079502106,0.11353418231010437,0,3,1,1,0.0,12.705900192260742,13.615893363952637,2.4213919639587402,0.5066142082214355,0.20399388670921326,0.6496165990829468,0.15088658034801483,-0.04573909193277359,0.04865402355790138,-0.06365478783845901,0.051679737865924835,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.0,0,0.26809126138687134,-0.07047399878501892,-0.0008422767277806997,0.30889371037483215,4.0,0.0,0.2061149775981903,0.11350926011800766,0,3,1,1,0.0,12.713679313659668,13.616905212402344,2.4351918697357178,0.5069401264190674,0.2060992568731308,0.6496127247810364,0.15088672935962677,-0.04566800221800804,0.048657290637493134,-0.06361211091279984,0.051683295518159866,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.05,0,0.2681446373462677,-0.0708254799246788,0.0006680481601506472,0.30882206559181213,4.0,0.0,0.20611979067325592,0.11349131911993027,0,3,1,1,0.0,12.737302780151367,13.661392211914062,2.406261920928955,0.5071327686309814,0.2074211686849594,0.6496081948280334,0.15088725090026855,-0.04559813067317009,0.04866008087992668,-0.06356705725193024,0.05168651416897774,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.1,0,0.2681936025619507,-0.07111189514398575,0.0019225539872422814,0.30877014994621277,4.0,0.0,0.20601023733615875,0.11348048597574234,0,3,1,1,0.0,12.750809669494629,13.681416511535645,2.4106531143188477,0.5072531700134277,0.20827145874500275,0.649604856967926,0.1508878469467163,-0.04552999511361122,0.04866268113255501,-0.06352151930332184,0.05169010907411575,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.15,0,0.2682378590106964,-0.07136214524507523,0.0024574873968958855,0.30872929096221924,4.0,0.0,0.20591950416564941,0.11347426474094391,0,3,1,1,0.0,12.759799003601074,13.696308135986328,2.380662679672241,0.5073309540748596,0.2088361531496048,0.6496008634567261,0.15088844299316406,-0.045463740825653076,0.04866496101021767,-0.06347652524709702,0.05169353634119034,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.2,0,0.2682875692844391,-0.07160978764295578,-0.000365868560038507,0.308697372674942,4.0,0.0,0.20611819624900818,0.11343879997730255,0,3,1,1,0.0,12.7208833694458,13.715448379516602,2.1794395446777344,0.5073908567428589,0.2092311829328537,0.6495993137359619,0.15088854730129242,-0.04539646580815315,0.04866713657975197,-0.0634288340806961,0.05170069634914398,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.25,0,0.26833483576774597,-0.07185953855514526,0.0033215044531971216,0.3086692690849304,4.0,0.0,0.20624993741512299,0.11343482881784439,0,3,1,1,0.0,12.708300590515137,13.718047142028809,2.2793960571289062,0.5074335932731628,0.20953026413917542,0.6495978832244873,0.1508883237838745,-0.04533052444458008,0.04866991564631462,-0.06338226795196533,0.05170025676488876,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.3,0,0.2684057652950287,-0.07218322902917862,6.786957965232432e-05,0.30864739418029785,4.0,0.0,0.20578350126743317,0.1134059727191925,0,3,1,1,0.0,12.743605613708496,13.690185546875,2.311734676361084,0.5074838399887085,0.2098010629415512,0.6496054530143738,0.1508866399526596,-0.04524557292461395,0.0486721470952034,-0.06332351267337799,0.05170333385467529,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.35,0,0.2684614956378937,-0.07245418429374695,3.2355019357055426e-05,0.30862608551979065,4.0,0.0,0.20564506947994232,0.11340034753084183,0,3,1,1,0.0,12.773188591003418,13.703775405883789,2.4017887115478516,0.5075194239616394,0.21001414954662323,0.6496080160140991,0.15088582038879395,-0.0451701320707798,0.04867452010512352,-0.06327309459447861,0.05170706659555435,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.4,0,0.2685161232948303,-0.07272138446569443,-0.0005686459480784833,0.30860528349876404,4.0,0.0,0.2055952548980713,0.11338890343904495,0,3,1,1,0.0,12.753766059875488,13.71155834197998,2.2981269359588623,0.5075512528419495,0.21020197868347168,0.6496104001998901,0.15088507533073425,-0.045095331966876984,0.048676762729883194,-0.0632229819893837,0.051710568368434906,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.45,0,0.2685708999633789,-0.0729878842830658,-0.00034361667349003255,0.3085845112800598,4.0,0.0,0.2054603397846222,0.1133764311671257,0,3,1,1,0.0,12.752017974853516,13.709856033325195,2.288264036178589,0.5075815320014954,0.21037636697292328,0.6496132612228394,0.1508844643831253,-0.04502113536000252,0.048678942024707794,-0.06317213177680969,0.05171414837241173,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.5,0,0.2686244547367096,-0.07325325161218643,-0.002039963146671653,0.30856379866600037,4.0,0.0,0.2054854780435562,0.11336613446474075,0,3,1,1,0.0,12.747477531433105,13.636792182922363,2.3092668056488037,0.5076096057891846,0.2105417400598526,0.6496155858039856,0.15088382363319397,-0.044947076588869095,0.04868077114224434,-0.06312181055545807,0.051717475056648254,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.55,0,0.26868054270744324,-0.07352562993764877,-0.0011593869421631098,0.30854332447052,4.0,0.0,0.20528492331504822,0.11334875971078873,0,3,1,1,0.0,12.753894805908203,13.716004371643066,2.280423879623413,0.5076389312744141,0.2107040286064148,0.6496186852455139,0.1508827805519104,-0.04487312585115433,0.04868270829319954,-0.06307007372379303,0.051720716059207916,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.6,0,0.2687326967716217,-0.07378654181957245,-0.0007140359375625849,0.30852174758911133,4.0,0.0,0.20517221093177795,0.11334021389484406,0,3,1,1,0.0,12.761208534240723,13.733330726623535,2.277493953704834,0.5076649188995361,0.2108599990606308,0.6496208310127258,0.1508822739124298,-0.04479995369911194,0.04868435487151146,-0.06301930546760559,0.05172425135970116,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.65,0,0.2687891125679016,-0.07405818998813629,-0.0033448333851993084,0.30850085616111755,4.0,0.0,0.20522503554821014,0.11331827193498611,0,3,1,1,0.0,12.758479118347168,13.731411933898926,2.2643566131591797,0.5076940655708313,0.21101528406143188,0.6496238708496094,0.15088152885437012,-0.044726114720106125,0.04868590831756592,-0.0629667267203331,0.051727380603551865,0.0,0.0,0.0,0.0,0.0,0.0,61.60000228881836,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.7,0,0.2688414752483368,-0.07427819818258286,-0.00042942340951412916,0.30847474932670593,4.0,0.0,0.2048608958721161,0.11329734325408936,0,3,1,1,0.0,12.794903755187988,13.799832344055176,2.24112606048584,0.5077415704727173,0.2112778276205063,0.6496283411979675,0.15088021755218506,-0.04465395212173462,0.04868757724761963,-0.06291408091783524,0.051730602979660034,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.75,0,0.26889291405677795,-0.07455423474311829,-0.00024152474361471832,0.3084380030632019,4.0,0.0,0.20524448156356812,0.11329250782728195,0,3,1,1,0.0,12.75088882446289,13.765278816223145,2.2731192111968994,0.5078024864196777,0.21172785758972168,0.6496297121047974,0.15087993443012238,-0.044582270085811615,0.04868873581290245,-0.06286292523145676,0.05173323675990105,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.0,0.0,0.0,0.0
44.8,0,0.26913103461265564,-0.07476155459880829,0.0011951685883104801,0.30838674306869507,4.0,0.0,0.1972522735595703,0.11327767372131348,0,3,1,1,0.0,12.518396377563477,13.670537948608398,2.3941457271575928,0.5080428123474121,0.21205556392669678,0.6498426795005798,0.15083765983581543,-0.04429128021001816,0.04869355633854866,-0.06259477883577347,0.05175330117344856,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
44.85,0,0.2699839472770691,-0.07495765388011932,0.0007789339870214462,0.30840444564819336,4.0,0.0,0.1987805813550949,0.11312655359506607,0,3,1,1,0.0,12.708271980285645,13.821849822998047,2.169142246246338,0.5088958144187927,0.21224959194660187,0.6505963206291199,0.1506744772195816,-0.043454039841890335,0.04869696870446205,-0.06179772689938545,0.051785994321107864,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
44.9,0,0.2708413600921631,-0.07514620572328568,-0.005316440481692553,0.2900354862213135,4.0,0.0,0.19925592839717865,0.11298346519470215,0,3,1,1,0.0,12.634354591369629,13.814361572265625,1.9687035083770752,0.5097441673278809,0.21239247918128967,0.6513673663139343,0.15049684047698975,-0.04259881004691124,0.04868423566222191,-0.060976091772317886,0.05181265249848366,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
44.95,0,0.27170929312705994,-0.07533955574035645,-0.0012381081469357014,0.3084281086921692,4.0,0.0,0.20275604724884033,0.11289376765489578,0,3,1,1,0.0,12.889688491821289,13.651605606079102,2.050248146057129,0.5105993747711182,0.21249929070472717,0.652157187461853,0.150307759642601,-0.04173075407743454,0.048657625913619995,-0.06014951691031456,0.05181427299976349,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.0,0,0.2724262773990631,-0.0757131576538086,-0.008997628465294838,0.30835700035095215,4.0,0.0,0.20261067152023315,0.11285475641489029,0,3,1,1,0.0,12.407647132873535,13.825873374938965,2.427642822265625,0.511279284954071,0.21274717152118683,0.6527859568595886,0.15032051503658295,-0.040920861065387726,0.04861822351813316,-0.05938829854130745,0.051818594336509705,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.05,0,0.273150771856308,-0.07638583332300186,-0.012281028553843498,0.3082527816295624,4.0,0.0,0.20013931393623352,0.11276371777057648,0,3,1,1,0.0,12.280115127563477,13.732027053833008,2.3586630821228027,0.5119338631629944,0.2131214588880539,0.6533876657485962,0.15036147832870483,-0.04011189565062523,0.048566047102212906,-0.05861254036426544,0.051800742745399475,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.1,0,0.2739168405532837,-0.0771598368883133,-0.017334574833512306,0.3081820011138916,4.0,0.0,0.1999635547399521,0.11264258623123169,0,3,1,1,0.0,12.645480155944824,13.87071704864502,2.3782436847686768,0.5126197338104248,0.2135079950094223,0.6540088653564453,0.1503908485174179,-0.03928237035870552,0.04849998652935028,-0.057844262570142746,0.05177184194326401,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.15,0,0.27469345927238464,-0.07799414545297623,-0.011409350670874119,0.30811020731925964,4.0,0.0,0.19923001527786255,0.11246156692504883,0,3,1,1,0.0,12.542424201965332,14.036553382873535,2.2941856384277344,0.5133087038993835,0.2138945758342743,0.6546322107315063,0.15041646361351013,-0.03844625502824783,0.0484161376953125,-0.057069577276706696,0.05173599347472191,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.2,0,0.2754868268966675,-0.07884176820516586,-0.021444976329803467,0.3080466091632843,4.0,0.0,0.20019416511058807,0.11233612149953842,0,3,1,1,0.0,12.463610649108887,13.959335327148438,2.2161738872528076,0.5140143632888794,0.21428555250167847,0.6552668213844299,0.15042909979820251,-0.03759671002626419,0.048324018716812134,-0.05629079416394234,0.051677487790584564,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.25,0,0.27630457282066345,-0.07971189171075821,-0.02039126493036747,0.3079880177974701,4.0,0.0,0.19949820637702942,0.11216875910758972,0,3,1,1,0.0,12.6775541305542,13.922334671020508,2.2337753772735596,0.5147417783737183,0.21465370059013367,0.6559178233146667,0.15043701231479645,-0.036726485937833786,0.04821096733212471,-0.05549631267786026,0.05160950496792793,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.3,0,0.27712807059288025,-0.08059162646532059,-0.020573081448674202,0.30794405937194824,4.0,0.0,0.19942910969257355,0.11202230304479599,0,3,1,1,0.0,12.602744102478027,13.921152114868164,2.2456138134002686,0.5154731273651123,0.2150106281042099,0.6565819978713989,0.15043751895427704,-0.035847052931785583,0.04807981103658676,-0.05471080169081688,0.05153003707528114,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.35,0,0.27795448899269104,-0.08147553354501724,-0.02008356712758541,0.30789345502853394,4.0,0.0,0.20037856698036194,0.1118447333574295,0,3,1,1,0.0,12.446499824523926,13.726600646972656,2.441460132598877,0.5162070989608765,0.2153494507074356,0.6572475433349609,0.15042835474014282,-0.03497584909200668,0.04793493449687958,-0.05391722172498703,0.05143597722053528,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.4,0,0.278533935546875,-0.08176188915967941,0.0006448756903409958,0.3077423572540283,4.0,0.0,0.20034152269363403,0.11237981915473938,0,3,1,1,0.0,12.2371826171875,13.678930282592773,2.4242103099823,0.516752302646637,0.21568061411380768,0.6578342914581299,0.15042361617088318,-0.03435412794351578,0.048086270689964294,-0.053187109529972076,0.05135050415992737,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.45,0,0.2791465222835541,-0.08207064121961594,0.0012834449298679829,0.30761659145355225,4.0,0.0,0.2000036984682083,0.11287057399749756,0,3,1,1,0.0,12.353569984436035,13.624451637268066,2.509037733078003,0.517329752445221,0.21599523723125458,0.6584310531616211,0.15040843188762665,-0.03371809422969818,0.048232343047857285,-0.05245839059352875,0.05124899372458458,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.5,0,0.27976953983306885,-0.08245629072189331,0.0007797195576131344,0.3074935972690582,4.0,0.0,0.20046263933181763,0.11341804265975952,0,3,1,1,0.0,12.222378730773926,13.695180892944336,3.0204174518585205,0.5179084539413452,0.21634753048419952,0.6590167880058289,0.1503916084766388,-0.03307030349969864,0.04837202653288841,-0.05172907933592796,0.051128316670656204,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.55,0,0.2802826464176178,-0.08306440711021423,-0.006795420777052641,0.3072957396507263,4.0,0.0,0.19684121012687683,0.11388205736875534,0,3,1,1,0.0,11.903362274169922,13.367354393005371,3.2183332443237305,0.5183509588241577,0.216839998960495,0.6594675183296204,0.1505204439163208,-0.032475367188453674,0.04849167540669441,-0.05104575678706169,0.051026541739702225,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
45.6,0,0.28084564208984375,-0.0838259682059288,-0.010356801562011242,0.3071363866329193,4.0,0.0,0.19889679551124573,0.11439772695302963,0,3,1,1,0.0,12.023357391357422,13.624316215515137,3.0740373134613037,0.5188291072845459,0.21739505231380463,0.6599382758140564,0.1506294310092926,-0.03185713663697243,0.048615962266922,-0.05037291720509529,0.050887443125247955,0.0,0.0,0.0,0.0,0.0,0.0,61.999996185302734,-36.5,22.799999237060547,23.100000381469727,0.7000000476837158,1.0,20.100000381469727,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
