time_s,env_id,base_x_m,pitch_rad,pitch_rate_rad_s,margin_m,fsm_phase,action_l2,reward
13.25,0,0.13772085309028625,-0.04117467626929283,-0.022990437224507332,0.2851746678352356,2.0,0.0,-0.03680591657757759
13.299999999999999,0,0.1384533941745758,-0.04123464226722717,-0.020526105538010597,0.2851238548755646,2.0,0.0,-0.03864322230219841
13.35,0,0.13919618725776672,-0.04128018394112587,-0.024338223040103912,0.285063236951828,2.0,0.0,-0.038326919078826904
13.4,0,0.13972792029380798,-0.04106176272034645,-0.023195168003439903,0.28508615493774414,2.0,0.0,-0.031136825680732727
13.45,0,0.1402333676815033,-0.04091070592403412,-0.022964930161833763,0.28510361909866333,2.0,0.0,-0.03450602665543556
13.5,0,0.14080773293972015,-0.04086443781852722,-0.020961720496416092,0.2851468324661255,2.0,0.0,-0.03562559932470322
13.549999999999999,0,0.1414022296667099,-0.04088391736149788,-0.02102779410779476,0.3109145164489746,2.0,0.0,-0.03549954295158386
13.6,0,0.14200043678283691,-0.040884606540203094,-0.024864086881279945,0.28523147106170654,2.0,0.0,-0.03442768752574921
13.65,0,0.14259524643421173,-0.04092571511864662,-0.024169638752937317,0.2852628529071808,2.0,0.0,-0.03444531187415123
13.7,0,0.14322088658809662,-0.04097433760762215,-0.03173137456178665,0.2853076457977295,2.0,0.0,-0.035205427557229996
13.75,0,0.14387592673301697,-0.041030190885066986,-0.0263474490493536,0.28535646200180054,2.0,0.0,-0.03585900366306305
13.799999999999999,0,0.14454032480716705,-0.041090741753578186,-0.02881484292447567,0.2854079604148865,2.0,0.0,-0.03520505875349045
13.85,0,0.14521001279354095,-0.041151124984025955,-0.026473315432667732,0.2854575514793396,2.0,0.0,-0.03543165698647499
13.9,0,0.1458873450756073,-0.04119742661714554,-0.02810821868479252,0.285498708486557,2.0,0.0,-0.03651151806116104
13.95,0,0.1465773582458496,-0.041247233748435974,-0.023599514737725258,0.2855459153652191,2.0,0.0,-0.0361366868019104
14.0,0,0.14728501439094543,-0.041301339864730835,-0.028204796835780144,0.28558337688446045,2.0,0.0,-0.03595833107829094
14.049999999999999,0,0.14799733459949493,-0.041356489062309265,-0.031117524951696396,0.28562867641448975,2.0,0.0,-0.0369071401655674
14.1,0,0.14872679114341736,-0.04141346365213394,-0.028639262542128563,0.28566741943359375,2.0,0.0,-0.03813661262392998
14.15,0,0.14946891367435455,-0.04148257151246071,-0.03068244643509388,0.28570300340652466,2.0,0.0,-0.037730660289525986
14.2,0,0.1502147912979126,-0.04153849184513092,-0.025036176666617393,0.285744845867157,2.0,0.0,-0.03739232197403908
14.25,0,0.15098029375076294,-0.04159696772694588,-0.03148864954710007,0.2857823669910431,2.0,0.0,-0.03824983164668083
14.299999999999999,0,0.15175653994083405,-0.04166221246123314,-0.031247759237885475,0.2858152985572815,2.0,0.0,-0.03822708874940872
14.35,0,0.15254347026348114,-0.04172908887267113,-0.033724792301654816,0.285849004983902,2.0,0.0,-0.03903602808713913
14.4,0,0.15334521234035492,-0.04180628061294556,-0.03506029397249222,0.28587642312049866,2.0,0.0,-0.03853180631995201
14.45,0,0.1541450172662735,-0.0418739952147007,-0.035060226917266846,0.28589510917663574,2.0,0.0,-0.0386446937918663
14.5,0,0.1549515575170517,-0.04193519055843353,-0.034870121628046036,0.285908579826355,2.0,0.0,-0.03691596910357475
14.549999999999999,0,0.15574827790260315,-0.0418698713183403,-0.010058064945042133,0.28591060638427734,2.0,0.0,-0.043338142335414886
14.6,0,0.1566011607646942,-0.041406843811273575,-0.01330401748418808,nan,2.0,0.0,-0.045524608343839645
14.65,0,0.15747837722301483,-0.040945857763290405,-0.011743989773094654,nan,2.0,0.0,-0.04510044679045677
14.7,0,0.15837787091732025,-0.04043140634894371,-0.007026765029877424,nan,2.0,0.0,-0.04723157361149788
14.75,0,0.15931490063667297,-0.03988314047455788,-0.007970945909619331,nan,2.0,0.0,-0.04673731327056885
14.799999999999999,0,0.16026571393013,-0.03933684155344963,-0.006436098832637072,nan,2.0,0.0,-0.04755008593201637
14.85,0,0.16119889914989471,-0.03890363499522209,-0.024318194016814232,nan,2.0,0.0,-0.03499848023056984
14.9,0,0.16186410188674927,-0.03885456547141075,-0.02805902622640133,nan,2.0,0.0,-0.033817097544670105
14.95,0,0.16257905960083008,-0.038895733654499054,-0.029878126457333565,nan,2.0,0.0,-0.03443180024623871
15.0,0,0.16328918933868408,-0.03900228440761566,-0.026633720844984055,nan,2.0,0.0,-0.03545461967587471
15.049999999999999,0,0.1640222668647766,-0.0390799455344677,-0.027177197858691216,nan,2.0,0.0,-0.03579757362604141
15.1,0,0.16478310525417328,-0.039225634187459946,-0.028860975056886673,nan,2.0,0.0,-0.03616463392972946
15.15,0,0.16555963456630707,-0.03936399519443512,-0.019305996596813202,nan,2.0,0.0,-0.041697174310684204
15.2,0,0.16636186838150024,-0.03944990411400795,-0.017255399376153946,nan,2.0,0.0,-0.03868759423494339
15.25,0,0.16699188947677612,-0.03933493793010712,-0.03289741650223732,nan,2.0,0.0,-0.030862532556056976
15.299999999999999,0,0.1675933301448822,-0.03924255073070526,-0.026394616812467575,nan,2.0,0.0,-0.033523403108119965
15.35,0,0.16825897991657257,-0.03921191021800041,-0.03046533092856407,nan,2.0,0.0,-0.034467682242393494
15.4,0,0.1689479649066925,-0.03924445062875748,-0.03562968969345093,nan,2.0,0.0,-0.034366175532341
15.45,0,0.16966687142848969,-0.039262376725673676,-0.0352637879550457,nan,2.0,0.0,-0.0350109227001667
15.5,0,0.17040856182575226,-0.039298463612794876,-0.03475676849484444,nan,2.0,0.0,-0.03477346524596214
15.549999999999999,0,0.1711292266845703,-0.03930961340665817,-0.03611776605248451,nan,2.0,0.0,-0.03428458049893379
15.6,0,0.17181801795959473,-0.03940778970718384,-0.03690795227885246,nan,2.0,0.0,-0.032201170921325684
15.65,0,0.17243081331253052,-0.03958126902580261,-0.04032104089856148,nan,2.0,0.0,-0.030551310628652573
15.7,0,0.1730812042951584,-0.039830245077610016,-0.031700439751148224,-0.28600984811782837,2.0,0.0,-0.03493510186672211
15.75,0,0.17373566329479218,-0.04011532664299011,-0.05432485416531563,nan,2.0,0.0,-0.031223628669977188
15.799999999999999,0,0.17440229654312134,-0.040442127734422684,-0.04350534453988075,nan,2.0,0.0,-0.031374502927064896
15.85,0,0.17505337297916412,-0.04074244573712349,-0.05439641326665878,nan,2.0,0.0,-0.03134094923734665
15.9,0,0.17567852139472961,-0.04113799333572388,-0.05251382663846016,nan,2.0,0.0,-0.031184181571006775
15.95,0,0.17634239792823792,-0.04160011559724808,-0.038326989859342575,nan,2.0,0.0,-0.03507762774825096
16.0,0,0.17702309787273407,-0.04203902184963226,-0.038331858813762665,nan,2.0,0.0,-0.03472954034805298
16.05,0,0.1770639717578888,-0.042394138872623444,-0.032410476356744766,nan,2.0,0.0,-0.03740427643060684
16.1,0,0.17699721455574036,-0.042287081480026245,-0.022581202909350395,nan,2.0,0.0,-0.03275622799992561
16.15,0,0.17688706517219543,-0.042146358639001846,-0.00968974456191063,nan,2.0,0.0,-0.034615449607372284
16.2,0,0.17677919566631317,-0.042078498750925064,-0.013826741836965084,nan,2.0,0.0,-0.0335707888007164
16.25,0,0.17669272422790527,-0.042083047330379486,-0.0152476467192173,nan,2.0,0.0,-0.03227447718381882
16.3,0,0.17661799490451813,-0.0421026274561882,-0.018042823299765587,nan,2.0,0.0,-0.03139423951506615
16.35,0,0.1765524446964264,-0.04212094098329544,-0.013923496007919312,nan,2.0,0.0,-0.030799254775047302
16.4,0,0.17648901045322418,-0.04213690385222435,-0.014715305529534817,nan,2.0,0.0,-0.0305669903755188
16.45,0,0.17642995715141296,-0.04214679077267647,-0.013267935253679752,nan,2.0,0.0,-0.030823558568954468
16.5,0,0.17636170983314514,-0.0421491414308548,-0.013493156991899014,nan,2.0,0.0,-0.030910279601812363
16.55,0,0.17629380524158478,-0.042147085070610046,-0.013638975098729134,nan,2.0,0.0,-0.030757486820220947
16.6,0,0.17622964084148407,-0.04214535281062126,-0.013716871850192547,nan,2.0,0.0,-0.030636299401521683
16.65,0,0.1761685311794281,-0.04214334860444069,-0.013753117993474007,nan,2.0,0.0,-0.03052670881152153
16.7,0,0.1761096715927124,-0.04213962331414223,-0.013782639056444168,nan,2.0,0.0,-0.03043559566140175
16.75,0,0.17605237662792206,-0.04213649779558182,-0.014325196854770184,nan,2.0,0.0,-0.03025773912668228
16.8,0,0.17599692940711975,-0.04213183745741844,-0.014412886463105679,nan,2.0,0.0,-0.03016413003206253
16.85,0,0.17594283819198608,-0.04212392121553421,-0.01386281382292509,nan,2.0,0.0,-0.030209682881832123
16.9,0,0.1758899837732315,-0.04211850091814995,-0.013044815510511398,nan,2.0,0.0,-0.03053225949406624
16.95,0,0.17582586407661438,-0.04210403189063072,-0.013381616212427616,nan,2.0,0.0,-0.030615173280239105
17.0,0,0.17576119303703308,-0.04208868369460106,-0.013516880571842194,nan,2.0,0.0,-0.030499987304210663
17.05,0,0.1757081151008606,-0.042065009474754333,-0.025853972882032394,nan,2.0,0.0,-0.031091541051864624
17.1,0,0.17568373680114746,-0.0420350581407547,-0.027865508571267128,nan,2.0,0.0,-0.029395870864391327
17.15,0,0.1756116896867752,-0.0419524647295475,-0.03163793683052063,nan,2.0,0.0,-0.032255951315164566
17.2,0,0.17558974027633667,-0.04196914657950401,-0.028247764334082603,nan,2.0,0.0,-0.029465965926647186
17.25,0,0.1755668967962265,-0.04196110740303993,-0.028506256639957428,nan,2.0,0.0,-0.030305776745080948
17.3,0,0.175531804561615,-0.041916750371456146,-0.03649983927607536,nan,2.0,0.0,-0.03335338085889816
17.35,0,0.1755112260580063,-0.04193652793765068,-0.02866332419216633,nan,2.0,0.0,-0.031043510884046555
17.4,0,0.1754835695028305,-0.041920822113752365,-0.02965913526713848,nan,2.0,0.0,-0.03168589621782303
17.45,0,0.17544975876808167,-0.041869860142469406,-0.03343154117465019,nan,2.0,0.0,-0.03237267583608627
17.5,0,0.17542055249214172,-0.04185553640127182,-0.029864998534321785,nan,2.0,0.0,-0.03161481395363808
17.55,0,0.17539890110492706,-0.041842661798000336,-0.02912399359047413,nan,2.0,0.0,-0.031512849032878876
17.6,0,0.17537876963615417,-0.041842829436063766,-0.02897978015244007,nan,2.0,0.0,-0.03161825239658356
17.65,0,0.1753542721271515,-0.04182031378149986,-0.029010139405727386,nan,2.0,0.0,-0.03192371502518654
17.7,0,0.17533524334430695,-0.04180949926376343,-0.02947932668030262,nan,2.0,0.0,-0.03134957700967789
17.75,0,0.17532376945018768,-0.0418226458132267,-0.02922959439456463,nan,2.0,0.0,-0.0314808152616024
17.8,0,0.1753099411725998,-0.04182492196559906,-0.029180794954299927,nan,2.0,0.0,-0.03154410049319267
17.85,0,0.17529234290122986,-0.041808437556028366,-0.028061529621481895,nan,2.0,0.0,-0.03180517628788948
17.9,0,0.17528145015239716,-0.04179537668824196,-0.02952549047768116,nan,2.0,0.0,-0.031334418803453445
17.95,0,0.17527368664741516,-0.04180953651666641,-0.029183128848671913,nan,2.0,0.0,-0.031491320580244064
18.0,0,0.17526277899742126,-0.04181283712387085,-0.02908446080982685,nan,2.0,0.0,-0.03158469498157501
18.05,0,0.17524981498718262,-0.0418088436126709,-0.0290311798453331,nan,2.0,0.0,-0.031653277575969696
18.1,0,0.17523400485515594,-0.041771937161684036,-0.03641932085156441,nan,2.0,0.0,-0.03425676003098488
18.15,0,0.17522017657756805,-0.041774116456508636,-0.029154805466532707,nan,2.0,0.0,-0.03159794956445694
18.2,0,0.17521050572395325,-0.041782915592193604,-0.029150987043976784,nan,2.0,0.0,-0.031606510281562805
18.25,0,0.175197571516037,-0.04179445654153824,-0.03322331979870796,nan,2.0,0.0,-0.03481234610080719
18.3,0,0.1751362830400467,-0.04164930433034897,0.0015887392219156027,nan,2.0,0.0,-0.030743569135665894
18.35,0,0.17454123497009277,-0.02452710084617138,0.4140062928199768,nan,2.0,0.0,-0.29149800539016724
18.4,0,0.17745526134967804,-0.010156936943531036,0.2912343740463257,nan,2.0,0.0,-0.206432044506073
18.45,0,0.18084049224853516,-0.0008627887582406402,0.23505164682865143,nan,2.0,0.0,0.09372987598180771
18.5,0,0.1836054027080536,0.005972226615995169,0.20373642444610596,nan,2.0,0.0,0.1321294605731964
18.55,0,0.18576881289482117,0.012755499221384525,0.20908209681510925,nan,2.0,0.0,0.1469769924879074
18.6,0,0.18753758072853088,0.020787516608834267,0.20712649822235107,nan,2.0,0.0,0.14980213344097137
18.65,0,0.18872874975204468,0.03199276700615883,0.2753724157810211,0.2699211835861206,2.0,0.0,0.14599120616912842
18.7,0,0.18880248069763184,0.0379473976790905,0.057330381125211716,0.26600900292396545,2.0,0.0,0.17178934812545776
18.75,0,0.18764783442020416,0.03942933306097984,0.0690571740269661,0.2631325423717499,2.0,0.0,0.15621455013751984
18.8,0,0.1859578788280487,0.041139304637908936,0.06245580315589905,0.26063209772109985,2.0,0.0,0.14572301506996155
18.85,0,0.18382906913757324,0.04265601933002472,0.06801764667034149,0.258480429649353,2.0,0.0,0.13019117712974548
18.9,0,0.18148136138916016,0.043724797666072845,0.044189661741256714,0.2566646337509155,2.0,0.0,0.1264411360025406
18.95,0,0.17922094464302063,0.04494476690888405,0.06343629956245422,0.25500643253326416,2.0,0.0,0.12875168025493622
19.0,0,0.17690207064151764,0.04614515230059624,0.04792735353112221,0.2535059154033661,2.0,0.0,-0.12112759798765182
19.05,0,0.17462146282196045,0.04708961769938469,0.07834210246801376,0.2519516348838806,2.0,0.0,-0.11252078413963318
19.1,0,0.172770693898201,0.047002505511045456,0.011077585630118847,0.25123873353004456,2.0,0.0,-0.07966865599155426
19.15,0,0.17226210236549377,0.04641835018992424,0.029117874801158905,0.25203830003738403,2.0,0.0,-0.03360476344823837
19.2,0,0.1727195829153061,0.046077463775873184,0.037602175027132034,0.25253528356552124,2.0,0.0,-0.03679884970188141
19.25,0,0.17338141798973083,0.04584770277142525,0.038993462920188904,0.25288012623786926,2.0,0.0,-0.03848399594426155
19.3,0,0.1740618646144867,0.04562675580382347,0.041418664157390594,0.25321048498153687,2.0,0.0,-0.03862813487648964
19.35,0,0.17473861575126648,0.04543134197592735,0.03629343956708908,0.2535282075405121,2.0,0.0,-0.037901684641838074
19.4,0,0.17544758319854736,0.045223481953144073,0.037987541407346725,0.25382405519485474,2.0,0.0,-0.038889069110155106
19.45,0,0.17616206407546997,0.04506639763712883,0.038637809455394745,0.25410762429237366,2.0,0.0,-0.03848077729344368
19.5,0,0.17687776684761047,0.04491972178220749,0.03825780749320984,0.2543770670890808,2.0,0.0,-0.03860408812761307
19.55,0,0.17761287093162537,0.04478165879845619,0.0366164892911911,0.25463128089904785,2.0,0.0,0.21145284175872803
19.6,0,0.1783592253923416,0.04468000680208206,0.037016235291957855,0.25486916303634644,2.0,0.0,0.21070653200149536
19.65,0,0.17910394072532654,0.044574905186891556,0.04267687350511551,0.2551295757293701,2.0,0.0,0.20589235424995422
19.7,0,0.17989139258861542,0.04448280483484268,0.03769078850746155,0.2553589344024658,2.0,0.0,0.20967525243759155
19.75,0,0.18068015575408936,0.044402945786714554,0.03731166943907738,0.2555795907974243,2.0,0.0,0.2096230387687683
19.8,0,0.1815047413110733,0.0443008653819561,0.03856828808784485,0.25576984882354736,2.0,0.0,0.2089277058839798
19.85,0,0.18231256306171417,0.04425639286637306,0.038254693150520325,0.2559756338596344,2.0,0.0,0.21018856763839722
19.9,0,0.18310339748859406,0.0441233366727829,0.03054458275437355,0.2561929225921631,2.0,0.0,0.21017509698867798
19.95,0,0.18386918306350708,0.04370032250881195,0.03639194369316101,0.25640133023262024,2.0,0.0,0.21600939333438873
20.0,0,0.18447403609752655,0.04351228103041649,0.0391099788248539,0.2565588057041168,2.0,0.0,0.21853603422641754
20.05,0,0.18510019779205322,0.04327252134680748,0.04659217968583107,0.2567168176174164,2.0,0.0,0.2129323035478592
20.1,0,0.18576116859912872,0.04300627484917641,0.03619597852230072,0.25684136152267456,2.0,0.0,0.20880089700222015
20.15,0,0.1864321082830429,0.04276258125901222,0.03396574407815933,0.25695425271987915,2.0,0.0,0.21333488821983337
20.2,0,0.1871480941772461,0.04244767874479294,0.011844845488667488,0.25706586241722107,2.0,0.0,0.21221764385700226
20.25,0,0.18786321580410004,0.04213706776499748,0.022411014884710312,0.25717735290527344,2.0,0.0,0.21226535737514496
20.3,0,0.1886036992073059,0.04183008894324303,0.03003980964422226,0.2572786808013916,2.0,0.0,0.21268993616104126
20.35,0,0.1893616020679474,0.04149128496646881,0.027989838272333145,0.2573852241039276,2.0,0.0,0.2124021053314209
20.4,0,0.19013085961341858,0.041186876595020294,0.02910998836159706,0.25748786330223083,2.0,0.0,0.21262383460998535
20.45,0,0.19091618061065674,0.0408778116106987,0.033157870173454285,0.25758785009384155,2.0,0.0,0.2119048833847046
20.5,0,0.19171485304832458,0.04055989906191826,0.032925091683864594,0.2576841711997986,2.0,0.0,0.21189501881599426
20.55,0,0.19251473248004913,0.04025832191109657,0.03158240765333176,0.25778257846832275,2.0,0.0,0.21147160232067108
20.6,0,0.1931501030921936,0.04041340574622154,0.046098049730062485,0.25796249508857727,2.0,0.0,0.21365103125572205
20.65,0,0.19380325078964233,0.040591925382614136,0.04390836879611015,0.2581298053264618,2.0,0.0,0.2135724127292633
20.7,0,0.19448542594909668,0.04075481742620468,0.04499948397278786,0.25827765464782715,2.0,0.0,0.21174541115760803
20.75,0,0.19520768523216248,0.04087640345096588,0.04308941960334778,0.2584027647972107,2.0,0.0,0.21247336268424988
20.8,0,0.1959449052810669,0.04100693762302399,0.04271436110138893,0.2585197687149048,2.0,0.0,0.21208779513835907
20.85,0,0.19669611752033234,0.04113904386758804,0.04284220188856125,0.25862669944763184,2.0,0.0,0.21207019686698914
20.9,0,0.19746693968772888,0.041261229664087296,0.04279220849275589,0.2587258219718933,2.0,0.0,0.21113711595535278
20.95,0,0.19824305176734924,0.041407763957977295,0.04574039950966835,0.258816659450531,2.0,0.0,0.21237227320671082
21.0,0,0.19903779029846191,0.04155193269252777,0.04253457486629486,0.2588924467563629,2.0,0.0,0.21173623204231262
21.05,0,0.1998291015625,0.04171615093946457,0.04194838926196098,0.25896739959716797,3.0,0.0,0.2154543548822403
21.1,0,0.2006406933069229,0.04187743738293648,0.041405241936445236,0.2590367794036865,3.0,0.0,0.2151729166507721
21.15,0,0.20145782828330994,0.04205138608813286,0.041640929877758026,nan,3.0,0.0,0.21531616151332855
21.2,0,0.20215991139411926,0.04208091273903847,0.04240211099386215,nan,3.0,0.0,0.2227795571088791
21.25,0,0.20270873606204987,0.04202417656779289,0.0521724596619606,nan,3.0,0.0,0.22083398699760437
21.3,0,0.2033260017633438,0.041920389980077744,0.04071049019694328,nan,3.0,0.0,0.21947577595710754
21.35,0,0.20397761464118958,0.04178536683320999,0.040007103234529495,nan,3.0,0.0,0.21884851157665253
21.4,0,0.20464760065078735,0.04164312034845352,0.036658789962530136,nan,3.0,0.0,0.21712222695350647
21.45,0,0.205344095826149,0.041462287306785583,0.038254596292972565,nan,3.0,0.0,0.21794800460338593
21.5,0,0.20604589581489563,0.04129687696695328,0.034157924354076385,nan,3.0,0.0,0.21765300631523132
21.55,0,0.20676685869693756,0.04110720753669739,0.04197881370782852,nan,3.0,0.0,0.2176707237958908
21.6,0,0.20749102532863617,0.04092494025826454,0.03415524587035179,nan,3.0,0.0,0.2188015729188919
21.65,0,0.2082200050354004,0.04074835032224655,0.03426888957619667,nan,3.0,0.0,0.21829117834568024
21.7,0,0.20895208418369293,0.04057181999087334,0.03484790027141571,nan,3.0,0.0,0.21745100617408752
21.75,0,0.20970489084720612,0.04036895930767059,0.033978819847106934,nan,3.0,0.0,0.21697169542312622
21.8,0,0.21048814058303833,0.04013891890645027,0.03319733589887619,nan,3.0,0.0,0.21885158121585846
21.85,0,0.21126246452331543,0.039997171610593796,0.04170596972107887,nan,3.0,0.0,0.21975523233413696
21.9,0,0.21193286776542664,0.04013100266456604,0.043461207300424576,nan,3.0,0.0,0.2185874730348587
21.95,0,0.21264183521270752,0.040247537195682526,0.04265449941158295,nan,3.0,0.0,0.21831724047660828
22.0,0,0.2133771777153015,0.04033908247947693,0.04157138988375664,nan,3.0,0.0,0.2176433950662613
22.05,0,0.21412762999534607,0.040424980223178864,0.04152386263012886,nan,3.0,0.0,0.2179035246372223
22.1,0,0.21489232778549194,0.04050033912062645,0.04065888747572899,nan,3.0,0.0,0.21739870309829712
22.15,0,0.21566931903362274,0.04057434946298599,0.042733851820230484,nan,3.0,0.0,0.21747379004955292
22.2,0,0.21645084023475647,0.04065928980708122,0.04196254536509514,nan,3.0,0.0,0.2165408879518509
22.25,0,0.21724781394004822,0.040755871683359146,0.04051186516880989,nan,3.0,0.0,0.21637126803398132
22.3,0,0.21796642243862152,0.04093800485134125,0.048910513520240784,nan,3.0,0.0,0.22117507457733154
22.35,0,0.21859273314476013,0.041221216320991516,0.048213113099336624,nan,3.0,0.0,0.21993295848369598
22.4,0,0.2191781848669052,0.041249457746744156,0.03764103353023529,nan,3.0,0.0,0.21931225061416626
22.45,0,0.2197977900505066,0.04115913435816765,0.046596359461545944,nan,3.0,0.0,0.21905899047851562
22.5,0,0.22044114768505096,0.041075121611356735,0.041851162910461426,nan,3.0,0.0,0.21919940412044525
22.55,0,0.2210964560508728,0.04095419496297836,0.041129838675260544,nan,3.0,0.0,0.21837134659290314
22.6,0,0.2217462658882141,0.040842946618795395,0.02448573336005211,nan,3.0,0.0,0.2188483625650406
22.65,0,0.22241723537445068,0.04073459282517433,0.041052673012018204,nan,3.0,0.0,0.21839699149131775
22.7,0,0.22310538589954376,0.04061470925807953,0.03391118720173836,nan,3.0,0.0,0.21676599979400635
22.75,0,0.22379398345947266,0.04046459123492241,0.03779321908950806,nan,3.0,0.0,0.21691001951694489
22.8,0,0.22450770437717438,0.04031269624829292,0.03558038920164108,nan,3.0,0.0,0.21780118346214294
22.85,0,0.2255803942680359,0.03971251845359802,0.05138629302382469,nan,3.0,0.0,0.10662215948104858
22.9,0,0.2296493947505951,0.03736819699406624,-0.041601743549108505,nan,3.0,0.0,0.07007873058319092
22.95,0,0.23425357043743134,0.03175872191786766,-0.10963359475135803,nan,3.0,0.0,0.03930160775780678
23.0,0,0.23962394893169403,0.025731729343533516,-0.09770096093416214,nan,3.0,0.0,0.03159657493233681
23.05,0,0.24258959293365479,0.023079149425029755,0.00039695389568805695,nan,3.0,0.0,0.16121305525302887
23.1,0,0.24286939203739166,0.023881962522864342,0.04748975858092308,nan,3.0,0.0,0.21178194880485535
23.15,0,0.24161899089813232,0.027530239894986153,0.08522369712591171,0.30252736806869507,3.0,0.0,0.182354137301445
23.2,0,0.23915331065654755,0.031808823347091675,0.1064043641090393,0.22088050842285156,3.0,0.0,0.14214271306991577
23.25,0,0.23638984560966492,0.03470734879374504,0.08297612518072128,0.21893176436424255,3.0,0.0,0.14666688442230225
23.3,0,0.23383155465126038,0.03726409748196602,0.0800868421792984,0.21702538430690765,3.0,0.0,0.15173006057739258
23.35,0,0.2311612069606781,0.03935230150818825,0.07577964663505554,0.21517778933048248,3.0,0.0,0.14160911738872528
23.4,0,0.22873789072036743,0.041570983827114105,0.06633413583040237,0.29358309507369995,3.0,0.0,0.1551787406206131
23.45,0,0.22626547515392303,0.04353176802396774,0.07044700533151627,0.21139852702617645,3.0,0.0,0.1485683172941208
23.5,0,0.22389626502990723,0.04501375928521156,0.0880175530910492,0.20973974466323853,3.0,0.0,0.16596607863903046
23.55,0,0.222012460231781,0.04639570415019989,0.08679088950157166,0.2893911600112915,3.0,0.0,0.1857462227344513
23.6,0,0.22056031227111816,0.04724212363362312,0.07115441560745239,0.2885362505912781,3.0,0.0,0.19716931879520416
23.65,0,0.21994391083717346,0.0467718243598938,0.0506354421377182,0.20650449395179749,3.0,0.0,0.21685758233070374
23.7,0,0.22023476660251617,0.04666803777217865,0.04648501053452492,0.20710590481758118,3.0,0.0,0.23626472055912018
23.75,0,0.2208365648984909,0.046485476195812225,0.04478269815444946,0.2883928418159485,3.0,0.0,0.23398658633232117
23.8,0,0.2215261161327362,0.04620424285531044,0.03849907964468002,0.20786449313163757,3.0,0.0,0.2315714806318283
23.85,0,0.22225137054920197,0.045823968946933746,0.03399460390210152,0.2082342505455017,3.0,0.0,0.2303338348865509
23.9,0,0.2229929268360138,0.04544525220990181,0.034115616232156754,0.28887152671813965,3.0,0.0,0.22933979332447052
23.95,0,0.22378484904766083,0.045023687183856964,0.03522137552499771,0.20886331796646118,3.0,0.0,0.22950032353401184
24.0,0,0.22455698251724243,0.044635262340307236,0.048182856291532516,0.20918333530426025,3.0,0.0,0.2325541377067566
24.05,0,0.22521436214447021,0.044641196727752686,0.04973318800330162,0.20952650904655457,3.0,0.0,0.23086385428905487
24.1,0,0.22592893242835999,0.04463053494691849,0.048675619065761566,0.2098287045955658,3.0,0.0,0.2303181141614914
24.15,0,0.22667208313941956,0.04458627477288246,0.03571057692170143,0.2101079225540161,3.0,0.0,0.2304939478635788
24.2,0,0.22713246941566467,0.04471578076481819,0.045960891991853714,0.21037176251411438,3.0,0.0,0.23726384341716766
24.25,0,0.2276444137096405,0.0448390431702137,0.044674959033727646,0.21060609817504883,3.0,0.0,0.2351103574037552
24.3,0,0.2282227724790573,0.04497851803898811,0.04269083961844444,0.21078485250473022,3.0,0.0,0.23537443578243256
24.35,0,0.22884920239448547,0.04509123042225838,0.04430362954735756,0.21094071865081787,3.0,0.0,0.2313346415758133
24.4,0,0.22949978709220886,0.045225728303194046,0.0442146435379982,0.21108166873455048,3.0,0.0,0.22924382984638214
24.45,0,0.2301890105009079,0.04536375030875206,0.04492875561118126,0.21119754016399384,3.0,0.0,0.22990436851978302
24.5,0,0.2308410406112671,0.045276813209056854,0.03933097422122955,0.21134628355503082,3.0,0.0,0.23046281933784485
24.55,0,0.231501042842865,0.045043837279081345,0.03803583234548569,0.21149732172489166,3.0,0.0,0.2298436313867569
24.6,0,0.23219609260559082,0.04478684440255165,0.03839835152029991,0.2116396129131317,3.0,0.0,0.22993122041225433
24.65,0,0.23290753364562988,0.04452065750956535,0.03799042850732803,0.21177472174167633,3.0,0.0,0.23000217974185944
24.7,0,0.2336122840642929,0.04427763819694519,0.03857007995247841,0.21191348135471344,3.0,0.0,0.22982941567897797
24.75,0,0.2343420386314392,0.04402204230427742,0.03792277351021767,0.2120358645915985,3.0,0.0,0.22959831357002258
24.8,0,0.23507985472679138,0.043773334473371506,0.03787741810083389,0.21215490996837616,3.0,0.0,0.2297857403755188
24.85,0,0.235825777053833,0.04353221878409386,0.0374579131603241,0.212272047996521,3.0,0.0,0.2300279140472412
24.9,0,0.2365783303976059,0.043298907577991486,0.03740112483501434,0.21238525211811066,3.0,0.0,0.23018766939640045
24.95,0,0.2373407930135727,0.04307697340846062,0.03907569497823715,0.21249447762966156,3.0,0.0,0.22926318645477295
25.0,0,0.2381020337343216,0.04295862466096878,0.038499221205711365,0.21260157227516174,3.0,0.0,0.22926387190818787
25.05,0,0.23888564109802246,0.042798519134521484,0.03985128551721573,0.2127002775669098,3.0,0.0,0.22888994216918945
25.1,0,0.2396813929080963,0.042627863585948944,0.03899405151605606,0.21279342472553253,3.0,0.0,0.22865524888038635
25.15,0,0.24048879742622375,0.0424530915915966,0.03935633599758148,0.212881401181221,3.0,0.0,0.2287493497133255
25.2,0,0.24131432175636292,0.04224630072712898,0.03914255648851395,0.21296223998069763,3.0,0.0,0.22884917259216309
25.25,0,0.24214228987693787,0.0420919768512249,0.04028119146823883,0.21303756535053253,3.0,0.0,0.22939245402812958
25.3,0,0.24296653270721436,0.04197496175765991,0.040176961570978165,0.2131114900112152,3.0,0.0,0.2291547656059265
